SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON,MIN_PLAYED,PTS_L5,PTS_L10,REB_L5,REB_L10,AST_L5,AST_L10,FG_PCT_L5,FG_PCT_L10,FG3_PCT_L5,FG3_PCT_L10,PLUS_MINUS_L5,PLUS_MINUS_L10,GAME_NUMBER,WIN
22022,1630162,22200010,2022-10-19,MIN vs. OKC,W,32,4,17,0.235,1,7,0.143,2,4,0.5,1,7,8,7,0,0,2,5,11,8,1,Anthony Edwards,2022-23,32,11.0,11.0,8.0,8.0,7.0,7.0,0.235,0.235,0.143,0.143,8.0,8.0,1,1
22022,1630162,22200025,2022-10-21,MIN vs. UTA,L,41,12,23,0.522,3,9,0.333,3,5,0.6,1,4,5,2,0,1,5,0,30,-6,1,Anthony Edwards,2022-23,41,20.5,20.5,6.5,6.5,4.5,4.5,0.3785,0.3785,0.238,0.238,1.0,1.0,2,0
22022,1630162,22200041,2022-10-23,MIN @ OKC,W,34,13,19,0.684,3,7,0.429,1,3,0.333,2,9,11,3,1,0,4,4,30,22,1,Anthony Edwards,2022-23,34,23.666666666666668,23.666666666666668,8.0,8.0,4.0,4.0,0.48033333333333333,0.48033333333333333,0.3016666666666667,0.3016666666666667,8.0,8.0,3,1
22022,1630162,22200050,2022-10-24,MIN vs. SAS,L,35,3,15,0.2,1,8,0.125,2,3,0.667,0,10,10,2,0,0,3,1,9,-14,1,Anthony Edwards,2022-23,35,20.0,20.0,8.5,8.5,3.5,3.5,0.41025,0.41025,0.2575,0.2575,2.5,2.5,4,0
22022,1630162,22200062,2022-10-26,MIN vs. SAS,W,38,12,21,0.571,7,12,0.583,3,4,0.75,0,3,3,9,2,0,5,3,34,16,1,Anthony Edwards,2022-23,38,22.8,22.8,7.4,7.4,4.6,4.6,0.44239999999999996,0.44239999999999996,0.3226,0.3226,5.2,5.2,5,1
22022,1630162,22200076,2022-10-28,MIN vs. LAL,W,38,11,22,0.5,3,8,0.375,4,6,0.667,0,4,4,2,1,0,2,4,29,4,1,Anthony Edwards,2022-23,38,26.4,23.833333333333332,6.6,6.833333333333333,3.6,4.166666666666667,0.49540000000000006,0.45199999999999996,0.369,0.3313333333333333,4.4,5.0,6,1
22022,1630162,22200092,2022-10-30,MIN @ SAS,L,36,7,18,0.389,1,4,0.25,3,3,1.0,0,2,2,6,2,1,1,4,18,-3,1,Anthony Edwards,2022-23,36,24.0,23.0,6.0,6.142857142857143,4.4,4.428571428571429,0.4688,0.443,0.3524,0.31971428571428573,5.0,3.857142857142857,7,0
22022,1630162,22200106,2022-11-01,MIN @ PHX,L,40,8,21,0.381,5,10,0.5,3,5,0.6,0,6,6,1,3,1,3,5,24,-12,1,Anthony Edwards,2022-23,40,22.8,23.125,5.0,6.125,4.0,4.0,0.4082,0.43525,0.3666,0.34225,-1.8,1.875,8,0
22022,1630162,22200129,2022-11-04,MIN vs. MIL,L,37,10,19,0.526,3,9,0.333,1,2,0.5,1,2,3,3,1,0,3,4,24,-16,1,Anthony Edwards,2022-23,37,25.8,23.22222222222222,3.6,5.777777777777778,4.2,3.888888888888889,0.4734,0.44533333333333336,0.4082,0.34122222222222226,-2.2,-0.1111111111111111,9,0
22022,1630162,22200137,2022-11-05,MIN vs. HOU,W,33,7,13,0.538,2,5,0.4,3,3,1.0,0,2,2,3,2,0,4,2,19,20,1,Anthony Edwards,2022-23,33,22.8,22.8,3.4,5.4,3.0,3.8,0.4668,0.4546,0.37160000000000004,0.3471,-1.4,1.9,10,1
22022,1630162,22200153,2022-11-07,MIN vs. NYK,L,37,5,14,0.357,1,7,0.143,5,6,0.833,1,8,9,1,1,0,3,1,16,-6,1,Anthony Edwards,2022-23,37,20.2,23.3,4.4,5.5,2.8,3.2,0.4382,0.46679999999999994,0.32520000000000004,0.3471,-3.4,0.5,11,0
22022,1630162,22200167,2022-11-09,MIN vs. PHX,L,35,4,12,0.333,0,4,0.0,3,6,0.5,0,3,3,6,2,0,3,5,11,-2,1,Anthony Edwards,2022-23,35,18.8,21.4,4.6,5.3,2.8,3.6,0.42700000000000005,0.4479,0.2752,0.31379999999999997,-3.2,0.9,12,0
22022,1630162,22200181,2022-11-11,MIN @ MEM,L,38,10,16,0.625,3,4,0.75,5,7,0.714,1,5,6,6,0,0,1,1,28,2,1,Anthony Edwards,2022-23,38,19.6,21.2,4.6,4.8,3.8,3.9,0.4758,0.442,0.3252,0.3459,-0.4,-1.1,13,0
22022,1630162,22200193,2022-11-13,MIN @ CLE,W,31,5,13,0.385,0,3,0.0,0,0,0.0,0,7,7,1,0,0,4,5,10,-11,1,Anthony Edwards,2022-23,31,16.8,21.3,5.4,4.5,3.4,3.8,0.4476,0.4605,0.25860000000000005,0.33340000000000003,0.6,-0.8,14,1
22022,1630162,22200212,2022-11-16,MIN @ ORL,W,39,12,20,0.6,7,13,0.538,4,7,0.571,0,8,8,6,2,1,1,1,35,29,1,Anthony Edwards,2022-23,39,20.0,21.4,6.6,5.0,4.0,3.5,0.45999999999999996,0.46340000000000003,0.2862,0.3289,2.4,0.5,15,1
22022,1630162,22200237,2022-11-19,MIN @ PHI,W,36,7,21,0.333,2,10,0.2,9,9,1.0,0,5,5,5,1,1,5,2,25,2,1,Anthony Edwards,2022-23,36,21.8,21.0,5.8,5.1,4.8,3.8,0.45519999999999994,0.44670000000000004,0.2976,0.3114,4.0,0.3,16,1
22022,1630162,22200252,2022-11-21,MIN vs. MIA,W,39,9,21,0.429,4,12,0.333,0,1,0.0,1,6,7,4,4,1,4,3,22,0,1,Anthony Edwards,2022-23,39,24.0,21.4,6.6,5.6,4.4,3.6,0.4744,0.4507,0.36419999999999997,0.3197,4.4,0.6,17,1
22022,1630162,22200262,2022-11-23,MIN @ IND,W,36,7,14,0.5,3,5,0.6,2,2,1.0,0,7,7,2,1,0,4,2,19,10,1,Anthony Edwards,2022-23,36,22.2,20.9,6.8,5.7,3.6,3.7,0.44939999999999997,0.46259999999999996,0.33420000000000005,0.3297,6.0,2.8,18,1
22022,1630162,22200272,2022-11-25,MIN @ CHA,L,37,10,21,0.476,3,10,0.3,2,2,1.0,1,4,5,4,1,0,2,3,25,7,1,Anthony Edwards,2022-23,37,25.2,21.0,6.4,5.9,4.2,3.8,0.4676,0.45759999999999995,0.3942,0.32639999999999997,9.6,5.1,19,0
22022,1630162,22200291,2022-11-27,MIN vs. GSW,L,36,7,17,0.412,2,6,0.333,10,11,0.909,1,3,4,4,1,0,1,1,26,-29,1,Anthony Edwards,2022-23,36,23.4,21.7,5.6,6.1,3.8,3.9,0.43,0.44499999999999995,0.3532,0.3197,-2.0,0.2,20,0
22022,1630162,22200300,2022-11-28,MIN @ WAS,L,37,9,19,0.474,1,6,0.167,10,11,0.909,3,5,8,2,2,0,7,2,29,-25,1,Anthony Edwards,2022-23,37,24.2,23.0,6.2,6.0,3.2,4.0,0.4582,0.4567,0.34659999999999996,0.3221,-7.4,-1.7,21,0
22022,1630162,22200317,2022-11-30,MIN vs. MEM,W,40,10,18,0.556,2,6,0.333,7,7,1.0,0,3,3,5,5,3,1,4,29,12,1,Anthony Edwards,2022-23,40,25.6,24.8,5.4,6.0,3.4,3.9,0.48360000000000003,0.479,0.3466,0.35540000000000005,-5.0,-0.3,22,1
22022,1630162,22200341,2022-12-03,MIN vs. OKC,L,37,10,22,0.455,2,6,0.333,4,6,0.667,0,3,3,4,6,0,5,2,26,5,1,Anthony Edwards,2022-23,37,27.0,24.6,4.6,5.7,3.8,3.7,0.4746,0.462,0.2932,0.3137,-6.0,0.0,23,0
22022,1630162,22200370,2022-12-07,MIN vs. IND,W,35,8,18,0.444,1,3,0.333,9,10,0.9,1,7,8,8,6,0,6,3,26,-4,1,Anthony Edwards,2022-23,35,27.2,26.2,5.2,5.8,4.6,4.4,0.46820000000000006,0.4678999999999999,0.2998,0.34700000000000003,-8.2,0.7,24,1
22022,1630162,22200385,2022-12-09,MIN @ UTA,W,34,3,14,0.214,2,6,0.333,6,6,1.0,2,4,6,2,3,0,1,4,14,11,1,Anthony Edwards,2022-23,34,24.8,24.1,5.6,5.6,4.2,4.0,0.42860000000000004,0.4293,0.29979999999999996,0.3265,-0.2,-1.1,25,1
22022,1630162,22200394,2022-12-10,MIN @ POR,L,41,10,20,0.5,4,8,0.5,2,4,0.5,1,5,6,7,2,0,3,3,26,0,1,Anthony Edwards,2022-23,41,24.2,24.2,5.2,5.7,5.2,4.2,0.4338,0.446,0.3664,0.35650000000000004,4.8,-1.3,26,0
22022,1630162,22200407,2022-12-12,MIN @ POR,L,33,6,16,0.375,3,3,1.0,2,6,0.333,1,1,2,3,2,0,2,4,17,-25,1,Anthony Edwards,2022-23,33,21.8,23.7,5.0,5.2,4.8,4.1,0.3976,0.4406,0.4998,0.4232,-2.6,-3.8,27,0
22022,1630162,22200423,2022-12-14,MIN @ LAC,L,37,6,14,0.429,2,7,0.286,5,7,0.714,0,7,7,3,2,1,5,5,19,-11,1,Anthony Edwards,2022-23,37,20.4,23.7,5.8,5.2,4.6,4.2,0.39239999999999997,0.4335,0.4904,0.3918,-5.8,-5.9,28,0
22022,1630162,22200435,2022-12-16,MIN @ OKC,W,35,8,16,0.5,2,3,0.667,1,5,0.2,2,9,11,7,1,1,2,0,19,12,1,Anthony Edwards,2022-23,35,19.0,23.1,6.4,5.8,4.4,4.5,0.40359999999999996,0.4359,0.5571999999999999,0.4285,-2.6,-5.4,29,1
22022,1630162,22200449,2022-12-18,MIN vs. CHI,W,38,13,24,0.542,4,10,0.4,7,7,1.0,1,6,7,11,2,0,4,2,37,15,1,Anthony Edwards,2022-23,38,23.6,24.2,6.6,6.1,6.2,5.2,0.4692,0.44889999999999997,0.5706,0.43520000000000003,-1.8,-1.0,30,1
22022,1630162,22200456,2022-12-19,MIN vs. DAL,W,38,7,21,0.333,3,6,0.5,10,11,0.909,2,11,13,9,1,2,1,3,27,20,1,Anthony Edwards,2022-23,38,23.8,24.0,8.0,6.6,6.6,5.9,0.4358000000000001,0.43479999999999996,0.5706,0.4685,2.2,3.5,31,1
22022,1630162,22200473,2022-12-21,MIN vs. DAL,L,38,11,21,0.524,0,4,0.0,1,2,0.5,0,4,4,5,1,1,4,1,23,-3,1,Anthony Edwards,2022-23,38,25.0,23.4,8.4,6.7,7.0,5.9,0.46560000000000007,0.4316,0.37060000000000004,0.43520000000000003,6.6,2.0,32,0
22022,1630162,22200482,2022-12-23,MIN @ BOS,L,40,13,25,0.52,3,10,0.3,1,1,1.0,0,6,6,4,0,2,3,3,30,-22,1,Anthony Edwards,2022-23,40,27.2,23.8,8.2,7.0,7.2,5.9,0.4838,0.43810000000000004,0.3734,0.4319,4.4,-0.7,33,0
22022,1630162,22200500,2022-12-26,MIN @ MIA,L,40,11,16,0.688,5,8,0.625,2,3,0.667,1,5,6,7,2,1,8,3,29,0,1,Anthony Edwards,2022-23,40,29.2,24.1,7.2,6.8,7.2,5.8,0.5214000000000001,0.4625,0.365,0.46109999999999995,2.0,-0.3,34,0
22022,1630162,22200520,2022-12-28,MIN @ NOP,L,39,10,23,0.435,2,6,0.333,5,9,0.556,1,5,6,2,2,1,4,4,27,-5,1,Anthony Edwards,2022-23,39,27.2,25.4,7.0,6.8,5.4,5.8,0.5,0.48460000000000003,0.35159999999999997,0.46109999999999995,-2.0,-1.9,35,0
22022,1630162,22200533,2022-12-30,MIN @ MIL,L,40,10,20,0.5,2,6,0.333,8,14,0.571,0,10,10,1,4,2,1,1,30,-4,1,Anthony Edwards,2022-23,40,27.8,25.8,6.4,7.2,3.8,5.2,0.5334,0.48460000000000003,0.31820000000000004,0.4444,-6.8,-2.3,36,0
22022,1630162,22200544,2022-12-31,MIN vs. DET,L,39,10,21,0.476,4,10,0.4,6,7,0.857,0,7,7,5,1,0,3,3,30,-5,1,Anthony Edwards,2022-23,39,29.2,27.1,7.0,7.7,3.8,5.4,0.5237999999999999,0.49470000000000003,0.3982,0.38439999999999996,-7.2,-0.3,37,0
22022,1630162,22200557,2023-01-02,MIN vs. DEN,W,36,10,24,0.417,3,11,0.273,6,6,1.0,1,9,10,5,1,0,3,5,29,13,1,Anthony Edwards,2022-23,36,29.0,28.1,7.8,8.0,4.0,5.6,0.5032,0.49350000000000005,0.3928,0.38310000000000005,-0.2,2.1,38,1
22022,1630162,22200571,2023-01-04,MIN vs. POR,W,36,11,26,0.423,3,9,0.333,7,9,0.778,0,7,7,3,0,0,3,4,32,8,1,Anthony Edwards,2022-23,36,29.6,29.4,8.0,7.6,3.2,5.2,0.4502,0.48580000000000007,0.33440000000000003,0.3497,1.4,1.7,39,1
22022,1630162,22200587,2023-01-06,MIN vs. LAC,W,23,2,7,0.286,0,3,0.0,1,2,0.5,0,3,3,5,0,1,2,1,5,18,1,Anthony Edwards,2022-23,23,25.2,26.2,7.4,7.2,3.8,4.6,0.4204,0.46019999999999994,0.26780000000000004,0.3097,6.0,2.0,40,1
22022,1630162,22200601,2023-01-08,MIN @ HOU,W,37,6,19,0.316,3,7,0.429,6,6,1.0,0,4,4,3,1,2,3,0,21,2,1,Anthony Edwards,2022-23,37,23.4,25.6,6.2,6.3,4.2,4.0,0.3836,0.4584999999999999,0.28700000000000003,0.30260000000000004,7.2,0.2,41,1
22022,1630162,22200618,2023-01-11,MIN @ DET,L,24,8,18,0.444,2,7,0.286,2,2,1.0,0,1,1,6,0,0,2,2,20,-1,1,Anthony Edwards,2022-23,24,21.4,25.3,5.0,6.0,4.4,4.1,0.3772,0.45050000000000007,0.2642,0.33120000000000005,8.0,0.4,42,0
22022,1630162,22200637,2023-01-13,MIN vs. PHX,W,37,12,24,0.5,2,8,0.25,5,5,1.0,0,6,6,3,2,0,3,4,31,2,1,Anthony Edwards,2022-23,37,21.8,25.4,4.2,6.0,4.0,4.0,0.3938,0.44849999999999995,0.2596,0.3262,5.8,2.8,43,1
22022,1630162,22200645,2023-01-14,MIN vs. CLE,W,35,10,18,0.556,3,6,0.5,3,3,1.0,0,6,6,7,1,0,4,1,26,7,1,Anthony Edwards,2022-23,35,20.6,25.1,4.0,6.0,4.8,4.0,0.42040000000000005,0.43529999999999996,0.293,0.31370000000000003,5.6,3.5,44,1
22022,1630162,22200662,2023-01-16,MIN vs. UTA,L,36,10,25,0.4,4,10,0.4,5,5,1.0,0,4,4,5,3,0,2,1,29,-2,1,Anthony Edwards,2022-23,36,25.4,25.3,4.2,5.8,4.8,4.3,0.44320000000000004,0.4318000000000001,0.37299999999999994,0.3204,1.6,3.8,45,0
22022,1630162,22200676,2023-01-18,MIN @ DEN,L,37,7,17,0.412,0,4,0.0,2,3,0.667,4,5,9,3,1,1,3,0,16,-12,1,Anthony Edwards,2022-23,37,24.4,23.9,5.2,5.7,4.8,4.5,0.4624,0.42300000000000004,0.2872,0.2871,-1.2,3.0,46,0
22022,1630162,22200680,2023-01-19,MIN vs. TOR,W,40,5,16,0.313,2,8,0.25,11,12,0.917,0,5,5,7,3,0,5,3,23,12,1,Anthony Edwards,2022-23,40,25.0,23.2,6.0,5.5,5.0,4.7,0.43620000000000003,0.4067,0.27999999999999997,0.2721,1.4,4.7,47,1
22022,1630162,22200696,2023-01-21,MIN vs. HOU,W,41,17,29,0.586,8,16,0.5,2,2,1.0,0,6,6,4,3,3,5,1,44,14,1,Anthony Edwards,2022-23,41,27.6,24.7,6.0,5.1,5.2,4.6,0.45339999999999997,0.4236,0.32999999999999996,0.2948,3.8,4.8,48,1
22022,1630162,22200709,2023-01-23,MIN @ HOU,L,37,9,20,0.45,6,10,0.6,7,9,0.778,1,2,3,5,4,1,6,3,31,-15,1,Anthony Edwards,2022-23,37,28.6,24.6,5.4,4.7,4.8,4.8,0.43220000000000003,0.4263,0.35,0.3215,-0.6,2.5,49,0
22022,1630162,22200724,2023-01-25,MIN @ NOP,W,37,12,25,0.48,4,10,0.4,9,10,0.9,0,6,6,5,0,0,4,1,37,13,1,Anthony Edwards,2022-23,37,30.2,27.8,5.8,5.0,4.8,4.8,0.44820000000000004,0.4457,0.35,0.36150000000000004,2.4,2.0,50,1
22022,1630162,22200737,2023-01-27,MIN vs. MEM,W,36,9,18,0.5,3,5,0.6,4,6,0.667,0,7,7,7,0,1,2,2,25,10,1,Anthony Edwards,2022-23,36,32.0,28.2,5.4,5.3,5.6,5.2,0.46579999999999994,0.4641,0.47000000000000003,0.37859999999999994,6.8,2.8,51,1
22022,1630162,22200746,2023-01-28,MIN vs. SAC,W,38,14,21,0.667,5,7,0.714,1,2,0.5,2,8,10,6,2,1,6,2,34,16,1,Anthony Edwards,2022-23,38,34.2,29.6,6.4,6.2,5.4,5.2,0.5366000000000001,0.4864,0.5628,0.42139999999999994,7.6,4.5,52,1
22022,1630162,22200758,2023-01-30,MIN vs. SAC,L,41,14,27,0.519,4,11,0.364,1,4,0.25,2,6,8,5,2,2,6,2,33,-11,1,Anthony Edwards,2022-23,41,32.0,29.8,6.8,6.4,5.6,5.4,0.5232,0.4883,0.5356,0.43279999999999996,2.6,3.2,53,0
22022,1630162,22200774,2023-02-01,MIN vs. GSW,W,39,10,26,0.385,2,11,0.182,5,6,0.833,0,6,6,5,2,1,6,1,27,-9,1,Anthony Edwards,2022-23,39,31.2,29.9,7.4,6.4,5.6,5.2,0.5102,0.47119999999999995,0.45199999999999996,0.40099999999999997,3.8,1.6,54,1
22022,1630162,22200790,2023-02-03,MIN vs. ORL,L,38,5,15,0.333,1,7,0.143,8,10,0.8,0,5,5,5,1,1,4,3,19,-10,1,Anthony Edwards,2022-23,38,27.6,28.9,7.2,6.5,5.6,5.2,0.48080000000000006,0.46449999999999997,0.4006,0.37529999999999997,-0.8,0.8,55,0
22022,1630162,22200806,2023-02-05,MIN vs. DEN,W,31,8,17,0.471,1,5,0.2,3,5,0.6,0,4,4,3,2,0,2,2,20,13,1,Anthony Edwards,2022-23,31,26.6,29.3,6.6,6.0,4.8,5.2,0.475,0.4704,0.3206,0.3953,-0.2,3.3,56,1
22022,1630162,22200820,2023-02-07,MIN @ DEN,L,21,7,11,0.636,1,3,0.333,4,5,0.8,0,3,3,3,0,1,1,3,19,-12,1,Anthony Edwards,2022-23,21,23.6,28.9,5.2,5.8,4.2,4.8,0.46880000000000005,0.5027,0.2444,0.40359999999999996,-5.8,0.9,57,0
22022,1630162,22200828,2023-02-08,MIN @ UTA,W,33,13,27,0.481,4,9,0.444,1,1,1.0,0,7,7,8,1,0,1,1,31,19,1,Anthony Edwards,2022-23,33,23.2,27.6,5.0,5.9,4.8,5.2,0.4612,0.49219999999999997,0.2604,0.398,0.2,1.4,58,1
22022,1630162,22200841,2023-02-10,MIN @ MEM,L,39,8,19,0.421,1,3,0.333,0,0,0.0,0,2,2,5,1,2,3,2,17,-18,1,Anthony Edwards,2022-23,39,21.2,26.2,4.2,5.8,4.8,5.2,0.46840000000000004,0.48930000000000007,0.2906,0.37129999999999996,-1.6,1.1,59,0
22022,1630162,22200865,2023-02-13,MIN @ DAL,W,36,12,22,0.545,1,4,0.25,7,7,1.0,1,4,5,1,0,0,3,4,32,9,1,Anthony Edwards,2022-23,36,23.8,25.7,4.2,5.7,4.0,4.8,0.5108,0.4958,0.312,0.35629999999999995,2.2,0.7,60,1
22022,1630162,22200884,2023-02-16,MIN vs. WAS,L,37,11,26,0.423,3,10,0.3,9,10,0.9,1,4,5,3,3,1,6,4,34,-6,1,Anthony Edwards,2022-23,37,26.6,26.6,4.4,5.5,4.0,4.4,0.5012,0.48810000000000003,0.332,0.32630000000000003,-1.6,-0.9,61,0
22022,1630162,22200898,2023-02-24,MIN vs. CHA,L,40,11,26,0.423,3,7,0.429,4,4,1.0,0,8,8,5,2,2,4,0,29,-3,1,Anthony Edwards,2022-23,40,28.6,26.1,5.4,5.3,4.4,4.3,0.4586,0.46370000000000006,0.35119999999999996,0.2978,0.2,-2.8,62,0
22022,1630162,22200916,2023-02-26,MIN @ GSW,L,39,5,19,0.263,2,8,0.25,0,1,0.0,0,5,5,7,2,2,5,1,12,1,1,Anthony Edwards,2022-23,39,24.8,24.0,5.0,5.0,4.2,4.5,0.41500000000000004,0.43810000000000004,0.31239999999999996,0.2864,-3.4,-1.6,63,0
22022,1630162,22200932,2023-02-28,MIN @ LAC,W,37,6,18,0.333,2,5,0.4,4,5,0.8,1,3,4,3,3,2,4,2,18,8,1,Anthony Edwards,2022-23,37,25.0,23.1,5.4,4.8,3.8,4.3,0.39740000000000003,0.43289999999999995,0.3258,0.3082,1.8,0.1,64,1
22022,1630162,22200955,2023-03-03,MIN @ LAL,W,36,7,16,0.438,5,8,0.625,0,0,0.0,0,5,5,2,4,2,5,5,19,4,1,Anthony Edwards,2022-23,36,22.4,23.1,5.4,4.8,4.0,4.0,0.376,0.4434,0.4008,0.3564,0.8,1.5,65,1
22022,1630162,22200961,2023-03-04,MIN @ SAC,W,36,10,20,0.5,2,8,0.25,5,8,0.625,1,3,4,8,0,0,4,4,27,-5,1,Anthony Edwards,2022-23,36,21.0,23.8,5.2,4.8,5.0,4.5,0.39139999999999997,0.44630000000000003,0.3908,0.3614,1.0,-0.3,66,1
22022,1630162,22200980,2023-03-07,MIN vs. PHI,L,34,12,24,0.5,5,10,0.5,3,4,0.75,0,7,7,1,0,0,2,2,32,-15,1,Anthony Edwards,2022-23,34,21.6,25.1,5.0,5.2,4.2,4.3,0.40679999999999994,0.4327,0.40499999999999997,0.3781,-1.4,-0.6,67,0
22022,1630162,22201001,2023-03-10,MIN vs. BKN,L,44,12,26,0.462,3,9,0.333,5,6,0.833,0,6,6,2,2,3,2,2,32,-4,1,Anthony Edwards,2022-23,44,25.6,25.2,5.2,5.1,3.2,3.7,0.4466,0.43079999999999996,0.42160000000000003,0.367,-2.4,-2.9,68,0
22022,1630162,22201021,2023-03-13,MIN @ ATL,W,36,12,25,0.48,2,10,0.2,6,10,0.6,0,8,8,5,1,2,3,1,32,23,1,Anthony Edwards,2022-23,36,28.4,26.7,6.0,5.7,3.6,3.7,0.476,0.4367,0.3816,0.3537,0.6,1.2,69,1
22022,1630162,22201039,2023-03-15,MIN vs. BOS,L,38,10,20,0.5,5,8,0.625,3,5,0.6,0,10,10,7,0,0,3,0,28,5,1,Anthony Edwards,2022-23,38,30.2,26.3,7.0,6.2,4.6,4.3,0.48840000000000006,0.43220000000000003,0.3816,0.3912,0.8,0.8,70,0
22022,1630162,22201050,2023-03-17,MIN @ CHI,L,8,3,4,0.75,2,2,1.0,0,0,0.0,0,0,0,1,0,0,0,0,8,5,1,Anthony Edwards,2022-23,8,26.4,23.7,6.2,5.7,3.2,4.1,0.5384,0.4649,0.5316,0.4612,2.8,1.9,71,0
22022,1630162,22201121,2023-03-26,MIN @ GSW,W,35,5,14,0.357,2,8,0.25,1,2,0.5,1,3,4,3,1,0,3,1,13,12,1,Anthony Edwards,2022-23,35,22.6,22.1,5.6,5.3,3.6,3.9,0.5098,0.45830000000000004,0.4816,0.44329999999999997,8.2,3.4,72,1
22022,1630162,22201128,2023-03-27,MIN @ SAC,W,39,6,15,0.4,1,3,0.333,4,8,0.5,1,4,5,7,0,0,1,4,17,6,1,Anthony Edwards,2022-23,39,19.6,22.6,5.4,5.3,4.6,3.9,0.4974,0.472,0.4816,0.4516,10.2,3.9,73,1
22022,1630162,22201144,2023-03-29,MIN @ PHX,L,40,13,22,0.591,3,9,0.333,2,3,0.667,0,0,0,6,1,1,1,2,31,-8,1,Anthony Edwards,2022-23,40,19.4,23.9,3.8,4.9,4.8,4.2,0.5196000000000001,0.49779999999999996,0.5082,0.44489999999999996,4.0,2.3,74,0
22022,1630162,22201157,2023-03-31,MIN vs. LAL,L,38,4,16,0.25,2,7,0.286,1,2,0.5,0,4,4,3,1,0,3,1,11,-7,1,Anthony Edwards,2022-23,38,16.0,23.1,2.6,4.8,4.0,4.3,0.46959999999999996,0.479,0.4404,0.41100000000000003,1.6,1.2,75,0
22022,1630162,22201166,2023-04-02,MIN vs. POR,L,38,15,30,0.5,3,8,0.375,4,5,0.8,0,5,5,6,1,0,4,1,37,-1,1,Anthony Edwards,2022-23,38,21.8,24.1,3.6,4.9,5.0,4.1,0.4196,0.479,0.3154,0.42350000000000004,0.4,1.6,76,0
22022,1630162,22201180,2023-04-04,MIN @ BKN,W,31,7,18,0.389,2,5,0.4,7,7,1.0,1,4,5,3,1,2,2,1,23,13,1,Anthony Edwards,2022-23,31,23.8,23.2,3.8,4.7,5.0,4.3,0.426,0.46790000000000004,0.34540000000000004,0.4135,0.6,4.4,77,1
22022,1630162,22201214,2023-04-08,MIN @ SAS,W,25,13,25,0.52,4,9,0.444,3,4,0.75,2,3,5,3,2,0,0,1,33,15,1,Anthony Edwards,2022-23,25,27.0,23.3,3.8,4.6,4.2,4.4,0.45,0.4737,0.36760000000000004,0.42460000000000003,2.4,6.3,78,1
22022,1630162,22201225,2023-04-09,MIN vs. NOP,W,39,8,21,0.381,3,9,0.333,7,13,0.538,3,10,13,4,4,4,8,3,26,-4,1,Anthony Edwards,2022-23,39,26.0,22.7,6.4,5.1,3.8,4.3,0.40800000000000003,0.4638,0.3676,0.43789999999999996,3.2,3.6,79,1
22023,1630162,22300069,2023-10-25,MIN @ TOR,L,38,8,27,0.296,4,7,0.571,6,6,1.0,5,9,14,1,0,0,2,1,26,0,1,Anthony Edwards,2023-24,38,29.0,22.5,8.4,5.5,3.4,3.7,0.41719999999999996,0.4434,0.42460000000000003,0.43249999999999994,4.6,3.1,1,0
22023,1630162,22300093,2023-10-28,MIN vs. MIA,W,33,7,15,0.467,3,5,0.6,2,2,1.0,0,2,2,7,0,0,2,3,19,21,1,Anthony Edwards,2023-24,33,25.4,23.6,7.8,5.7,3.6,4.3,0.41059999999999997,0.41509999999999997,0.46959999999999996,0.39249999999999996,9.0,4.7,2,1
22023,1630162,22300104,2023-10-30,MIN @ ATL,L,38,13,21,0.619,5,8,0.625,0,1,0.0,0,5,5,7,1,0,5,4,31,-9,1,Anthony Edwards,2023-24,38,27.0,25.4,7.8,5.8,4.4,4.7,0.45660000000000006,0.4413,0.5146,0.43,4.6,2.6,3,0
22023,1630162,22300123,2023-11-01,MIN vs. DEN,W,32,8,16,0.5,1,4,0.25,7,8,0.875,0,2,2,1,2,0,4,1,24,11,1,Anthony Edwards,2023-24,32,25.2,26.1,7.2,5.5,4.0,4.1,0.4526,0.4513,0.4758,0.42169999999999996,3.8,3.1,4,1
22023,1630162,22300138,2023-11-04,MIN vs. UTA,W,36,13,19,0.684,2,4,0.5,3,5,0.6,0,8,8,6,1,0,6,0,31,27,1,Anthony Edwards,2023-24,36,26.2,26.1,6.2,6.3,4.4,4.1,0.5132,0.4606,0.5092,0.43839999999999996,10.0,6.6,5,1
22023,1630162,22300154,2023-11-06,MIN vs. BOS,W,38,15,25,0.6,2,8,0.25,6,7,0.857,0,9,9,7,1,0,3,5,38,18,1,Anthony Edwards,2023-24,38,28.6,28.8,5.2,6.8,5.6,4.5,0.5740000000000001,0.49560000000000004,0.445,0.43479999999999996,13.6,9.1,6,1
22023,1630162,22300166,2023-11-08,MIN vs. NOP,W,33,10,22,0.455,2,8,0.25,4,5,0.8,0,3,3,8,3,2,3,1,26,35,1,Anthony Edwards,2023-24,33,30.0,27.7,5.4,6.6,5.8,4.7,0.5716,0.49110000000000004,0.375,0.4223,16.4,12.7,7,1
22023,1630162,22300013,2023-11-10,MIN @ SAS,W,37,9,21,0.429,2,8,0.25,8,11,0.727,2,5,7,5,2,1,4,1,28,3,1,Anthony Edwards,2023-24,37,29.4,28.2,5.8,6.8,5.4,4.9,0.5336,0.4951,0.3,0.40729999999999994,18.8,11.7,8,1
