SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON,MIN_PLAYED,PTS_L5,PTS_L10,REB_L5,REB_L10,AST_L5,AST_L10,FG_PCT_L5,FG_PCT_L10,FG3_PCT_L5,FG3_PCT_L10,PLUS_MINUS_L5,PLUS_MINUS_L10,GAME_NUMBER,WIN,PERFORMANCE_TREND,CONSISTENCY,FATIGUE_PROXY,HOT_STREAK,COLD_STREAK,NEXT_GAME_PTS,SEASON_PROGRESS,WIN_RATE_L10
22022,203944,22200607,2023-01-09,NYK vs. MIL,L,40,9,29,0.31,1,12,0.083,6,7,0.857,7,9,16,5,2,0,3,3,25,2,1,Julius Randle,2022-23,40,29.0,30.9,13.6,13.0,4.6,4.5,0.39,0.4711999999999999,0.2942,0.3332,10.0,5.3,41,0,-1.8999999999999986,4.976611966656296,200.0,0.0,0.0,14.0,0.5324675324675324,0.4
22022,203944,22200622,2023-01-11,NYK vs. IND,W,39,5,12,0.417,2,7,0.286,2,4,0.5,3,13,16,4,0,1,6,2,14,9,1,Julius Randle,2022-23,39,24.8,29.3,14.4,13.3,4.2,4.5,0.3833999999999999,0.4364,0.2744,0.3618,6.8,5.5,42,1,-4.5,7.318925239860472,200.0,0.0,0.0,23.0,0.5454545454545454,0.5
22022,203944,22200634,2023-01-13,NYK @ WAS,W,36,8,19,0.421,2,6,0.333,5,8,0.625,3,13,16,1,0,1,3,2,23,12,1,Julius Randle,2022-23,36,23.8,28.7,14.4,13.7,3.2,4.3,0.3898,0.4285,0.2744,0.3451,6.8,7.6,43,1,-4.899999999999999,7.587270040447136,196.0,0.0,0.0,42.0,0.5584415584415584,0.6
22022,203944,22200648,2023-01-15,NYK @ DET,W,40,15,24,0.625,4,7,0.571,8,8,1.0,3,12,15,4,0,1,1,4,42,14,1,Julius Randle,2022-23,40,27.2,29.4,14.8,14.4,3.4,4.3,0.4455999999999999,0.441,0.3636,0.3578,7.8,8.5,44,1,-2.1999999999999993,8.500980335624043,195.0,0.0,0.0,21.0,0.5714285714285714,0.7
22022,203944,22200659,2023-01-16,NYK vs. TOR,L,42,7,20,0.35,1,6,0.167,6,9,0.667,3,12,15,8,1,0,3,3,21,1,1,Julius Randle,2022-23,42,25.0,28.6,15.6,14.1,4.4,4.7,0.4246,0.4282,0.288,0.329,7.6,8.4,45,0,-3.6000000000000014,8.909420731886994,197.0,0.0,0.0,14.0,0.5844155844155844,0.7
22022,203944,22200669,2023-01-18,NYK vs. WAS,L,34,6,17,0.353,0,5,0.0,2,5,0.4,7,8,15,4,1,0,2,5,14,-11,1,Julius Randle,2022-23,34,22.8,25.9,15.4,14.5,4.2,4.4,0.4332,0.4115999999999999,0.2714,0.2828,5.0,7.5,46,0,-3.099999999999998,8.824838682818958,191.0,0.0,1.0,32.0,0.5974025974025974,0.7
22022,203944,22200684,2023-01-20,NYK @ ATL,L,33,11,22,0.5,3,10,0.3,7,9,0.778,1,8,9,6,0,0,3,1,32,-12,1,Julius Randle,2022-23,33,26.4,25.6,14.0,14.2,4.6,4.4,0.4498,0.4165999999999999,0.2742,0.2743,0.8,3.8,47,0,0.7999999999999972,8.527081042837061,185.0,0.0,0.0,23.0,0.6103896103896104,0.6
22022,203944,22200700,2023-01-22,NYK @ TOR,L,37,8,14,0.571,2,6,0.333,5,8,0.625,5,14,19,8,0,0,4,5,23,-4,1,Julius Randle,2022-23,37,26.4,25.1,14.6,14.5,6.0,4.6,0.4798,0.4347999999999999,0.2742,0.2743,-2.4,2.2,48,0,1.2999999999999972,8.517302650748329,186.0,0.0,0.0,36.0,0.6233766233766234,0.5
22022,203944,22200715,2023-01-24,NYK vs. CLE,W,38,11,21,0.524,8,12,0.667,6,7,0.857,4,9,13,4,0,0,5,3,36,-10,1,Julius Randle,2022-23,38,25.2,26.2,14.2,14.5,6.0,4.7,0.4596,0.4526,0.2934,0.3285,-7.2,0.3,49,1,-1.0,9.186947262284685,184.0,0.0,0.0,37.0,0.6363636363636364,0.5
22022,203944,22200730,2023-01-26,NYK @ BOS,W,37,13,25,0.52,5,13,0.385,6,7,0.857,1,8,9,2,0,0,2,5,37,-16,1,Julius Randle,2022-23,37,28.4,26.7,13.0,14.3,4.8,4.6,0.4936,0.4591,0.337,0.3125,-10.6,-1.5,50,1,1.6999999999999993,9.661492868312044,179.0,0.0,0.0,19.0,0.6493506493506493,0.5
22022,203944,22200742,2023-01-28,NYK @ BKN,L,38,7,16,0.438,1,6,0.167,4,6,0.667,2,8,10,8,1,0,3,2,19,6,1,Julius Randle,2022-23,38,29.4,26.1,12.0,13.7,5.6,4.9,0.5105999999999999,0.4719,0.3704,0.3208999999999999,-7.2,-1.1,51,0,3.299999999999997,9.960477453973336,183.0,0.0,0.0,23.0,0.6623376623376623,0.5
22022,203944,22200765,2023-01-31,NYK vs. LAL,L,43,6,19,0.316,2,9,0.222,9,11,0.818,2,10,12,5,0,0,4,4,23,-9,1,Julius Randle,2022-23,43,27.6,27.0,12.6,13.3,5.4,5.0,0.4738,0.4617999999999999,0.3548,0.3145,-6.6,-2.9,52,0,0.6000000000000014,9.11652955411823,193.0,0.0,0.0,23.0,0.6753246753246753,0.4
22022,203944,22200780,2023-02-02,NYK vs. MIA,W,34,8,19,0.421,3,9,0.333,4,5,0.8,1,9,10,6,3,0,7,4,23,14,1,Julius Randle,2022-23,34,27.6,27.0,10.8,12.7,5.0,5.5,0.4438,0.4618,0.3548,0.3145,-3.0,-2.7,53,1,0.6000000000000014,9.11652955411823,190.0,0.0,0.0,28.0,0.6883116883116883,0.4
22022,203944,22200795,2023-02-04,NYK vs. LAC,L,41,10,18,0.556,2,6,0.333,6,8,0.75,0,11,11,7,1,0,5,5,28,-11,1,Julius Randle,2022-23,41,26.0,25.6,10.4,12.3,5.6,5.8,0.4502,0.4549,0.288,0.2907,-3.2,-5.2,54,0,0.3999999999999986,7.486283753935894,193.0,0.0,0.0,24.0,0.7012987012987013,0.3
22022,203944,22200804,2023-02-05,NYK vs. PHI,W,34,8,19,0.421,1,8,0.125,7,8,0.875,4,5,9,7,0,0,3,2,24,-6,1,Julius Randle,2022-23,34,23.4,25.9,10.4,11.7,6.6,5.7,0.4303999999999999,0.4619999999999999,0.236,0.2865,-1.2,-5.9,55,1,-2.5,7.340148348485734,190.0,0.0,0.0,22.0,0.7142857142857143,0.4
22022,203944,22200816,2023-02-07,NYK @ ORL,W,34,7,15,0.467,4,10,0.4,4,6,0.667,1,13,14,6,0,0,4,2,22,9,1,Julius Randle,2022-23,34,24.0,26.7,11.2,11.6,6.2,5.9,0.4362,0.4734,0.2826,0.3265,-0.6,-3.9,56,1,-2.6999999999999993,6.254775952999617,186.0,0.0,0.0,30.0,0.7272727272727273,0.5
22022,203944,22200837,2023-02-10,NYK @ PHI,L,37,11,20,0.55,5,11,0.455,3,3,1.0,0,10,10,3,0,0,3,1,30,-6,1,Julius Randle,2022-23,37,25.4,26.5,10.8,11.7,5.8,5.6,0.483,0.4784,0.3292,0.342,0.0,-3.3,57,0,-1.1000000000000014,6.096447052723965,180.0,0.0,0.0,31.0,0.7402597402597403,0.5
22022,203944,22200851,2023-02-11,NYK vs. UTA,W,39,12,26,0.462,3,11,0.273,4,5,0.8,1,5,6,2,0,0,1,2,31,4,1,Julius Randle,2022-23,39,27.0,27.3,10.0,10.4,5.0,5.0,0.4911999999999999,0.4674999999999999,0.3172,0.336,-2.0,-2.5,58,1,-0.3000000000000007,6.111010100175296,185.0,0.0,0.0,18.0,0.7532467532467533,0.6
22022,203944,22200862,2023-02-13,NYK vs. BKN,W,32,7,17,0.412,1,6,0.167,3,3,1.0,0,10,10,4,1,1,1,1,18,14,1,Julius Randle,2022-23,32,25.0,25.5,9.8,10.1,4.4,5.0,0.4624,0.4563,0.284,0.286,3.0,-0.1,59,1,-0.5,5.911382616989408,176.0,0.0,0.0,25.0,0.7662337662337663,0.6
22022,203944,22200876,2023-02-15,NYK @ ATL,W,35,9,19,0.474,3,8,0.375,4,5,0.8,3,8,11,2,0,0,3,4,25,20,1,Julius Randle,2022-23,35,25.2,24.3,10.2,10.3,3.4,5.0,0.473,0.4516999999999999,0.3339999999999999,0.285,8.2,3.5,60,1,0.8999999999999986,4.321779468896799,177.0,0.0,0.0,46.0,0.7792207792207793,0.6
22022,203944,22200895,2023-02-24,NYK @ WAS,W,36,16,29,0.552,7,14,0.5,7,7,1.0,0,2,2,2,2,0,1,1,46,8,1,Julius Randle,2022-23,36,30.0,27.0,7.8,9.5,2.6,4.4,0.49,0.4631,0.354,0.3183,8.0,3.7,61,1,3.0,7.731609003162138,179.0,0.0,0.0,28.0,0.7922077922077922,0.7
22022,203944,22200906,2023-02-25,NYK vs. NOP,W,33,11,20,0.55,5,10,0.5,1,1,1.0,1,6,7,5,0,0,2,1,28,26,1,Julius Randle,2022-23,33,29.6,27.5,7.2,9.0,3.0,4.4,0.49,0.4865,0.363,0.3461,14.4,7.2,62,1,2.1000000000000014,7.604823031033225,175.0,0.0,0.0,23.0,0.8051948051948052,0.8
22022,203944,22200921,2023-02-27,NYK vs. BOS,W,36,7,16,0.438,3,9,0.333,6,9,0.667,1,6,7,4,0,0,1,2,23,8,1,Julius Randle,2022-23,36,28.0,27.5,7.4,8.7,3.4,4.2,0.4852,0.4881999999999999,0.375,0.3461,15.2,6.6,63,1,0.5,7.604823031033225,172.0,0.0,0.0,21.0,0.8181818181818182,0.8
22022,203944,22200937,2023-03-01,NYK vs. BKN,W,35,7,15,0.467,4,8,0.5,3,5,0.6,0,8,8,8,0,0,4,3,21,27,1,Julius Randle,2022-23,35,28.6,26.8,7.0,8.4,4.2,4.3,0.4962,0.4793,0.4416,0.3628,17.8,10.4,64,1,1.8000000000000007,7.871185143010906,175.0,0.0,0.0,43.0,0.8311688311688312,0.9
22022,203944,22200949,2023-03-03,NYK @ MIA,W,36,16,25,0.64,8,13,0.615,3,4,0.75,0,9,9,3,0,1,3,2,43,1,1,Julius Randle,2022-23,36,32.2,28.7,6.6,8.4,4.4,3.9,0.5294,0.5012000000000001,0.4896,0.4118,14.0,11.1,65,1,3.5000000000000036,9.28619046398109,176.0,1.0,0.0,31.0,0.8441558441558441,0.9
22022,203944,22200969,2023-03-05,NYK @ BOS,W,47,11,22,0.5,5,13,0.385,4,4,1.0,2,7,9,4,1,0,7,5,31,-8,1,Julius Randle,2022-23,47,29.2,29.6,8.0,7.9,4.8,3.7,0.5189999999999999,0.5045,0.4666,0.4103,10.8,9.4,66,1,-0.40000000000000213,8.99629553390357,187.0,0.0,0.0,16.0,0.8571428571428571,0.9
22022,203944,22200979,2023-03-07,NYK vs. CHA,L,35,5,17,0.294,2,9,0.222,4,6,0.667,1,7,8,3,0,0,2,4,16,-20,1,Julius Randle,2022-23,35,26.8,28.2,8.2,7.7,4.4,3.7,0.4678,0.4789,0.411,0.387,1.6,8.0,67,0,-1.3999999999999986,9.964381008817803,189.0,0.0,0.0,23.0,0.8701298701298701,0.9
22022,203944,22200997,2023-03-09,NYK @ SAC,L,36,8,22,0.364,2,12,0.167,5,9,0.556,1,9,10,5,2,0,4,5,23,-4,1,Julius Randle,2022-23,36,26.8,27.4,8.8,8.1,4.6,4.0,0.453,0.4691000000000001,0.3778,0.3763999999999999,-0.8,7.2,68,0,-0.5999999999999979,10.035492569431316,189.0,0.0,0.0,19.0,0.8831168831168831,0.8
22022,203944,22201004,2023-03-11,NYK @ LAC,L,35,5,24,0.208,3,10,0.3,6,8,0.75,1,7,8,3,0,0,2,5,19,-8,1,Julius Randle,2022-23,35,26.4,27.5,8.8,7.9,3.6,3.9,0.4011999999999999,0.4486999999999999,0.3378,0.3897,-7.8,5.0,69,0,-1.1000000000000014,9.935905707192589,189.0,0.0,0.0,33.0,0.8961038961038961,0.7
22022,203944,22201019,2023-03-12,NYK @ LAL,W,36,11,24,0.458,3,12,0.25,8,11,0.727,1,7,8,5,1,0,3,2,33,-1,1,Julius Randle,2022-23,36,24.4,28.3,8.6,7.6,4.0,4.2,0.3647999999999999,0.4471,0.2648,0.3772,-8.2,2.9,70,1,-3.900000000000002,10.033831659828552,189.0,0.0,0.0,24.0,0.9090909090909091,0.7
22022,203944,22201034,2023-03-14,NYK @ POR,W,34,8,20,0.4,0,5,0.0,8,10,0.8,1,9,10,4,0,0,2,3,24,8,1,Julius Randle,2022-23,34,23.0,26.1,8.8,8.4,4.0,4.4,0.3447999999999999,0.4319,0.1878,0.3272,-5.0,2.9,71,1,-3.1000000000000014,7.908504564356306,176.0,0.0,0.0,20.0,0.922077922077922,0.7
22022,203944,22201055,2023-03-18,NYK vs. DEN,W,36,6,15,0.4,1,6,0.167,7,7,1.0,0,7,7,4,1,0,3,2,20,5,1,Julius Randle,2022-23,36,23.8,25.3,8.6,8.4,4.2,4.3,0.366,0.4169,0.1768,0.2939,0.0,0.8,72,1,-1.5,8.097324661063478,177.0,0.0,0.0,57.0,0.935064935064935,0.7
22022,203944,22201073,2023-03-20,NYK vs. MIN,L,37,19,29,0.655,8,14,0.571,11,13,0.846,0,4,4,1,0,0,4,4,57,-6,1,Julius Randle,2022-23,37,30.6,28.7,7.4,8.1,3.4,4.0,0.4242,0.4386,0.2575999999999999,0.3177,-0.4,-0.6,73,0,1.9000000000000021,12.798003316489995,178.0,0.0,0.0,15.0,0.948051948051948,0.6
22022,203944,22201084,2023-03-22,NYK @ MIA,L,36,7,16,0.438,1,5,0.2,0,1,0.0,0,6,6,9,1,0,4,5,15,-6,1,Julius Randle,2022-23,36,29.8,28.1,7.0,7.9,4.6,4.1,0.4702,0.4357,0.2375999999999999,0.2876999999999999,0.0,-3.9,74,0,1.6999999999999993,13.328749211968676,179.0,0.0,0.0,23.0,0.961038961038961,0.5
22022,203944,22201093,2023-03-23,NYK @ ORL,L,36,7,20,0.35,2,9,0.222,7,10,0.7,0,9,9,4,0,2,1,4,23,20,1,Julius Randle,2022-23,36,27.8,26.1,7.2,7.9,4.4,4.2,0.4486,0.4067,0.2319999999999999,0.2484,4.2,-2.0,75,0,1.6999999999999993,12.305825178887169,179.0,0.0,0.0,26.0,0.974025974025974,0.4
22022,203944,22201124,2023-03-27,NYK vs. HOU,W,28,10,19,0.526,3,8,0.375,3,3,1.0,0,4,4,3,1,0,1,0,26,11,1,Julius Randle,2022-23,28,28.2,25.6,6.0,7.4,4.2,4.1,0.4738,0.4093,0.307,0.2474,4.8,-0.1,76,1,2.599999999999998,12.185601704014823,173.0,0.0,0.0,3.0,0.987012987012987,0.4
22022,203944,22201138,2023-03-29,NYK vs. MIA,W,15,1,5,0.2,0,2,0.0,1,2,0.5,2,3,5,1,0,0,2,1,3,-3,1,Julius Randle,2022-23,15,24.8,24.3,5.6,7.1,3.6,3.9,0.4338,0.3999,0.2735999999999999,0.2251999999999999,3.2,1.6,77,1,0.5,13.896842167277512,152.0,0.0,0.0,14.0,1.0,0.5
22023,203944,22300065,2023-10-25,NYK vs. BOS,L,34,5,22,0.227,3,8,0.375,1,5,0.2,4,7,11,7,2,0,0,3,14,-13,1,Julius Randle,2023-24,34,16.2,23.4,7.0,7.2,4.8,4.1,0.3482,0.3862,0.2344,0.246,1.8,0.7,1,0,-7.199999999999999,14.276632033579292,149.0,0.0,1.0,17.0,0.021739130434782608,0.5
22023,203944,22300079,2023-10-27,NYK @ ATL,W,34,4,10,0.4,3,7,0.429,6,8,0.75,2,10,12,9,0,0,3,3,17,7,1,Julius Randle,2023-24,34,16.6,23.2,8.2,7.6,4.8,4.7,0.3406,0.4054,0.2802,0.2589,4.4,2.2,2,1,-6.599999999999998,14.358891941155415,147.0,0.0,1.0,10.0,0.043478260869565216,0.6
22023,203944,22300090,2023-10-28,NYK @ NOP,L,34,4,15,0.267,0,5,0.0,2,2,1.0,0,12,12,4,0,0,8,4,10,-11,1,Julius Randle,2023-24,34,14.0,20.9,8.8,8.0,4.8,4.6,0.324,0.3863,0.2358,0.2339,-1.8,1.2,3,0,-6.899999999999999,14.456448003880107,145.0,0.0,1.0,19.0,0.06521739130434782,0.5
22023,203944,22300112,2023-10-31,NYK @ CLE,W,31,5,14,0.357,2,5,0.4,7,10,0.7,3,7,10,2,1,0,1,1,19,18,1,Julius Randle,2023-24,31,12.6,20.4,10.0,8.0,4.6,4.4,0.2902,0.382,0.2408,0.2739,-0.4,2.2,4,1,-7.799999999999999,14.42374585343366,148.0,0.0,1.0,6.0,0.08695652173913043,0.5
22023,203944,22300120,2023-11-01,NYK vs. CLE,L,35,3,15,0.2,0,6,0.0,0,0,0.0,0,6,6,4,1,0,3,2,6,-4,1,Julius Randle,2023-24,35,13.2,19.0,10.2,7.9,5.2,4.4,0.2902,0.362,0.2408,0.2572,-0.6,1.3,5,0,-5.800000000000001,15.129074290546967,168.0,0.0,1.0,16.0,0.10869565217391304,0.4
22023,203944,22300002,2023-11-03,NYK @ MIL,L,39,5,20,0.25,1,9,0.111,5,9,0.556,4,8,12,5,2,0,1,4,16,-5,1,Julius Randle,2023-24,39,13.6,14.9,10.4,8.7,4.8,4.8,0.2948,0.3215,0.188,0.2112,1.0,1.4,6,0,-1.3000000000000007,7.125073099040253,173.0,0.0,1.0,27.0,0.13043478260869565,0.4
22023,203944,22300151,2023-11-06,NYK vs. LAC,W,37,9,21,0.429,3,8,0.375,6,6,1.0,2,8,10,3,0,0,6,3,27,2,1,Julius Randle,2023-24,37,15.6,16.1,10.0,9.1,3.6,4.2,0.3006,0.3206,0.1772,0.2287,0.0,2.2,7,1,-0.5000000000000018,8.089087299153947,176.0,0.0,1.0,23.0,0.15217391304347827,0.5
22023,203944,22300161,2023-11-08,NYK vs. SAS,W,31,8,19,0.421,2,6,0.333,5,8,0.625,4,12,16,5,1,0,2,1,23,31,1,Julius Randle,2023-24,31,18.2,16.1,10.8,9.8,3.8,4.3,0.3314,0.3277,0.2438,0.2398,8.4,3.3,8,1,2.099999999999998,8.089087299153947,173.0,0.0,0.0,23.0,0.17391304347826086,0.6
22023,203944,22300177,2023-11-12,NYK vs. CHA,W,27,8,16,0.5,1,4,0.25,6,8,0.75,1,4,5,5,3,0,3,1,23,8,1,Julius Randle,2023-24,27,19.0,15.8,9.8,9.9,4.4,4.5,0.36,0.3251,0.2138,0.2273,6.4,3.0,9,1,3.1999999999999993,7.728734264634391,169.0,0.0,0.0,25.0,0.1956521739130435,0.6
22023,203944,22300188,2023-11-13,NYK @ BOS,L,38,7,19,0.368,2,8,0.25,9,11,0.818,3,6,9,5,0,0,3,4,25,-10,1,Julius Randle,2023-24,38,22.8,18.0,10.4,10.3,4.6,4.9,0.3936,0.3419,0.2638,0.2523,5.2,2.3,10,0,4.800000000000001,6.749485577105552,172.0,0.0,0.0,29.0,0.21739130434782608,0.5
22023,203944,22300193,2023-11-15,NYK @ ATL,W,39,12,24,0.5,3,5,0.6,2,2,1.0,2,8,10,8,1,0,1,4,29,12,1,Julius Randle,2023-24,39,25.4,19.5,10.0,10.2,5.2,5.0,0.4436,0.3692,0.3616,0.2748,8.6,4.8,11,1,5.899999999999999,7.3974470070574005,172.0,1.0,0.0,22.0,0.2391304347826087,0.6
22023,203944,22300028,2023-11-17,NYK @ WAS,W,35,9,18,0.5,1,5,0.2,3,6,0.5,1,6,7,8,1,2,6,3,22,15,1,Julius Randle,2023-24,35,24.4,20.0,9.4,9.7,6.2,4.9,0.4577999999999999,0.3792,0.3266,0.2519,11.2,5.6,12,1,4.399999999999999,7.378647873726236,170.0,0.0,0.0,21.0,0.2608695652173913,0.6
22023,203944,22300202,2023-11-18,NYK @ CHA,W,38,8,17,0.471,2,5,0.4,3,7,0.429,0,6,6,8,0,0,4,4,21,9,1,Julius Randle,2023-24,38,24.0,21.1,7.4,9.1,6.8,5.3,0.4678,0.3996,0.3399999999999999,0.2919,6.8,7.6,13,1,2.8999999999999986,6.488451279003352,177.0,0.0,0.0,21.0,0.2826086956521739,0.7
22023,203944,22300221,2023-11-20,NYK @ MIN,L,34,6,16,0.375,1,6,0.167,8,12,0.667,3,11,14,1,0,0,2,2,21,-12,1,Julius Randle,2023-24,34,23.6,21.3,9.2,9.5,6.0,5.2,0.4427999999999999,0.4014,0.3234,0.2686,2.8,4.6,14,0,2.3000000000000007,6.44722162382114,184.0,0.0,0.0,13.0,0.30434782608695654,0.6
22023,203944,22300045,2023-11-24,NYK vs. MIA,W,35,5,12,0.417,1,4,0.25,2,2,1.0,0,8,8,7,0,0,6,0,13,-8,1,Julius Randle,2023-24,35,21.2,22.0,9.0,9.7,6.4,5.5,0.4526,0.4231,0.3234,0.2935999999999999,3.2,4.2,15,1,-0.8000000000000007,4.760952285695257,181.0,0.0,0.0,28.0,0.32608695652173914,0.7
22023,203944,22300247,2023-11-26,NYK vs. PHX,L,36,10,21,0.476,1,4,0.25,7,8,0.875,3,2,5,2,0,0,2,2,28,-9,1,Julius Randle,2023-24,36,21.0,23.2,8.0,9.0,5.2,5.2,0.4478,0.4457,0.2533999999999999,0.3075,-1.0,3.8,16,0,-2.1999999999999993,4.589843860815624,178.0,0.0,0.0,25.0,0.34782608695652173,0.7
22023,203944,22300057,2023-11-28,NYK vs. CHA,W,34,8,15,0.533,2,7,0.286,7,8,0.875,4,16,20,5,2,0,4,2,25,27,1,Julius Randle,2023-24,34,21.6,23.0,10.6,10.0,4.6,5.4,0.4544,0.4561,0.2706,0.2986,1.4,6.3,17,1,-1.3999999999999986,4.447221354708801,177.0,0.0,0.0,29.0,0.3695652173913043,0.7
22023,203944,22300268,2023-11-30,NYK vs. DET,W,38,12,21,0.571,2,5,0.4,3,6,0.5,2,8,10,8,0,1,3,3,29,11,1,Julius Randle,2023-24,38,23.2,23.6,11.4,9.4,4.6,5.7,0.4744,0.4711,0.2706,0.3053,1.8,4.3,18,1,-0.40000000000000213,4.835057163858353,177.0,1.0,0.0,20.0,0.391304347826087,0.7
22023,203944,22300276,2023-12-01,NYK @ TOR,W,35,8,15,0.533,1,4,0.25,3,3,1.0,2,8,10,9,0,0,2,3,20,15,1,Julius Randle,2023-24,35,23.0,23.3,10.6,9.9,6.2,6.1,0.506,0.4744,0.2872,0.3053,7.2,5.0,19,1,-0.3000000000000007,4.967673276069792,178.0,1.0,0.0,41.0,0.41304347826086957,0.7
22023,203944,22301201,2023-12-05,NYK @ MIL,L,37,14,19,0.737,2,2,1.0,11,12,0.917,3,3,6,5,0,0,4,3,41,-21,1,Julius Randle,2023-24,37,28.6,24.9,10.2,9.6,5.8,6.1,0.5700000000000001,0.5113,0.4372,0.3802999999999999,4.6,3.9,20,0,3.700000000000003,7.504813270310089,180.0,1.0,0.0,20.0,0.43478260869565216,0.7
22023,203944,22301227,2023-12-08,NYK @ BOS,L,34,7,15,0.467,3,4,0.75,3,4,0.75,1,4,5,3,1,1,6,2,20,-18,1,Julius Randle,2023-24,34,27.0,24.0,10.2,9.1,6.0,5.6,0.5682,0.508,0.5372,0.3953,2.8,0.9,21,0,3.0,7.498147919468008,178.0,1.0,0.0,34.0,0.45652173913043476,0.6
22023,203944,22300297,2023-12-11,NYK vs. TOR,W,35,14,21,0.667,1,3,0.333,5,7,0.714,3,5,8,5,0,0,3,1,34,-1,1,Julius Randle,2023-24,35,28.8,25.2,7.8,9.2,6.0,5.3,0.595,0.5246999999999999,0.5466,0.4086,-2.8,-0.7,22,1,3.6000000000000014,8.080154013933711,179.0,1.0,0.0,32.0,0.4782608695652174,0.6
22023,203944,22300318,2023-12-13,NYK @ UTA,L,39,14,23,0.609,2,6,0.333,2,2,1.0,3,9,12,6,1,1,2,4,32,13,1,Julius Randle,2023-24,39,29.4,26.3,8.2,9.8,5.6,5.1,0.6026,0.5385,0.5332,0.4019,-2.4,-0.3,23,0,3.099999999999998,8.192815280611569,180.0,1.0,0.0,23.0,0.5,0.5
22023,203944,22300333,2023-12-15,NYK @ PHX,W,35,10,16,0.625,1,3,0.333,2,2,1.0,1,7,8,6,0,1,5,4,23,4,1,Julius Randle,2023-24,35,30.0,26.5,7.8,9.2,5.0,5.6,0.6210000000000001,0.5635,0.5498000000000001,0.4185,-4.6,1.3,24,1,3.5,8.072587358874902,180.0,1.0,0.0,22.0,0.5217391304347826,0.6
22023,203944,22300343,2023-12-16,NYK @ LAC,L,31,8,17,0.471,0,3,0.0,6,6,1.0,2,2,4,3,0,0,3,3,22,-20,1,Julius Randle,2023-24,31,26.2,27.4,7.4,8.8,4.6,5.2,0.5678,0.5689,0.3498,0.3935,-4.4,0.1,25,0,-1.1999999999999993,6.8019605016985265,174.0,0.0,0.0,27.0,0.5434782608695652,0.5
22023,203944,22300359,2023-12-18,NYK @ LAL,W,43,12,22,0.545,1,4,0.25,2,2,1.0,1,13,14,3,0,0,2,3,27,17,1,Julius Randle,2023-24,43,27.6,27.3,9.2,9.7,4.6,5.3,0.5833999999999999,0.5758,0.2498,0.3935,2.6,2.7,26,1,0.3000000000000007,6.799509786251766,183.0,0.0,0.0,26.0,0.5652173913043478,0.6
22023,203944,22300368,2023-12-20,NYK @ BKN,W,34,9,20,0.45,0,4,0.0,8,9,0.889,2,5,7,4,0,0,1,3,26,27,1,Julius Randle,2023-24,34,26.0,27.4,9.0,8.4,4.4,5.2,0.54,0.5675,0.1832,0.3649,8.2,2.7,27,1,-1.3999999999999986,6.769211344183488,182.0,0.0,0.0,26.0,0.5869565217391305,0.6
22023,203944,22300388,2023-12-23,NYK vs. MIL,L,34,8,17,0.471,0,2,0.0,10,10,1.0,1,7,8,1,1,0,3,3,26,-3,1,Julius Randle,2023-24,34,24.8,27.1,8.2,8.2,3.4,4.5,0.5124000000000001,0.5575,0.1166,0.3249,5.0,1.3,28,0,-2.3000000000000007,6.7568894881857995,177.0,0.0,0.0,24.0,0.6086956521739131,0.5
22023,203944,22300401,2023-12-25,NYK vs. MIL,W,41,8,17,0.471,2,5,0.4,6,6,1.0,1,8,9,2,1,0,4,3,24,6,1,Julius Randle,2023-24,41,25.0,27.5,8.4,8.1,2.6,3.8,0.4816,0.5513,0.13,0.3399,5.4,0.4,29,1,-2.5,6.398784606817505,183.0,0.0,0.0,25.0,0.6304347826086957,0.5
22023,203944,22300419,2023-12-27,NYK @ OKC,L,36,7,15,0.467,1,4,0.25,10,13,0.769,1,8,9,2,0,0,3,3,25,-12,1,Julius Randle,2023-24,36,25.6,25.9,9.4,8.4,2.4,3.5,0.4808,0.5243,0.18,0.2649,7.0,1.3,30,0,-0.29999999999999716,4.306326095924998,188.0,0.0,0.0,38.0,0.6521739130434783,0.5
22023,203944,22300429,2023-12-29,NYK @ ORL,L,36,16,25,0.64,0,4,0.0,6,8,0.75,3,9,12,6,0,1,5,5,38,0,1,Julius Randle,2023-24,36,27.8,27.7,9.0,9.1,3.0,3.8,0.4998,0.5416000000000001,0.13,0.1899,3.6,3.1,31,0,0.10000000000000142,5.229191567005806,181.0,0.0,0.0,28.0,0.6739130434782609,0.5
22023,203944,22300441,2023-12-30,NYK @ IND,L,39,9,22,0.409,1,5,0.2,9,13,0.692,6,6,12,4,0,0,5,1,28,-6,1,Julius Randle,2023-24,39,28.2,27.1,10.0,9.5,3.0,3.7,0.4915999999999999,0.5158,0.17,0.1766,-3.0,2.6,32,0,1.0999999999999979,4.748099034818528,186.0,0.0,0.0,39.0,0.6956521739130435,0.4
